event_id,customer_id,event_month,event_date,event_type,mrr_delta,mrr_after_event
A-e08cd3-2024-09,A-e08cd3,2024-09,2024-09-30,new,3283.0,3283.0
A-e08cd3-2024-10,A-e08cd3,2024-10,2024-10-31,expansion,46565.0,49848.0
A-e08cd3-2024-11,A-e08cd3,2024-11,2024-11-30,expansion,16616.0,66464.0
A-e08cd3-2024-12,A-e08cd3,2024-12,2024-12-31,expansion,4556.0,71020.0
A-e1462e-2023-04,A-e1462e,2023-04,2023-04-30,new,2985.0,2985.0
A-e1462e-2023-07,A-e1462e,2023-07,2023-07-31,expansion,735.0,3720.0
A-e1462e-2023-12,A-e1462e,2023-12,2023-12-31,expansion,5771.0,9491.0
A-e1462e-2024-07,A-e1462e,2024-07,2024-07-31,expansion,2254.0,11745.0
A-e1462e-2024-11,A-e1462e,2024-11,2024-11-30,expansion,285.0,12030.0
A-e19ff6-2023-08,A-e19ff6,2023-08,2023-08-31,new,152.0,152.0
A-e19ff6-2023-10,A-e19ff6,2023-10,2023-10-31,expansion,722.0,874.0
A-e19ff6-2024-03,A-e19ff6,2024-03,2024-03-31,expansion,392.0,1266.0
A-e19ff6-2024-06,A-e19ff6,2024-06,2024-06-30,expansion,68.0,1334.0
A-e19ff6-2024-07,A-e19ff6,2024-07,2024-07-31,expansion,342.0,1676.0
A-e19ff6-2024-10,A-e19ff6,2024-10,2024-10-31,expansion,3234.0,4910.0
A-e1b9cd-2023-03,A-e1b9cd,2023-03,2023-03-31,new,1960.0,1960.0
A-e1b9cd-2023-05,A-e1b9cd,2023-05,2023-05-31,expansion,5660.0,7620.0
A-e1b9cd-2023-11,A-e1b9cd,2023-11,2023-11-30,expansion,13742.0,21362.0
A-e1b9cd-2024-01,A-e1b9cd,2024-01,2024-01-31,expansion,1520.0,22882.0
A-e1b9cd-2024-02,A-e1b9cd,2024-02,2024-02-29,expansion,7960.0,30842.0
A-e1b9cd-2024-03,A-e1b9cd,2024-03,2024-03-31,expansion,760.0,31602.0
A-e1b9cd-2024-05,A-e1b9cd,2024-05,2024-05-31,expansion,760.0,32362.0
A-e1b9cd-2024-07,A-e1b9cd,2024-07,2024-07-31,contraction,-7960.0,24402.0
A-e1b9cd-2024-12,A-e1b9cd,2024-12,2024-12-31,expansion,3920.0,28322.0
A-e2cd1b-2024-02,A-e2cd1b,2024-02,2024-02-29,new,836.0,836.0
A-e2cd1b-2024-04,A-e2cd1b,2024-04,2024-04-30,expansion,735.0,1571.0
A-e2cd1b-2024-05,A-e2cd1b,2024-05,2024-05-31,expansion,2985.0,4556.0
A-e2cd1b-2024-07,A-e2cd1b,2024-07,2024-07-31,expansion,2205.0,6761.0
A-e2cd1b-2024-11,A-e2cd1b,2024-11,2024-11-30,expansion,342.0,7103.0
A-e2cd1b-2024-12,A-e2cd1b,2024-12,2024-12-31,expansion,5445.0,12548.0
A-e351e1-2024-09,A-e351e1,2024-09,2024-09-30,new,627.0,627.0
A-e351e1-2024-10,A-e351e1,2024-10,2024-10-31,expansion,2244.0,2871.0
A-e351e1-2024-12,A-e351e1,2024-12,2024-12-31,expansion,627.0,3498.0
A-e36807-2024-06,A-e36807,2024-06,2024-06-30,new,3401.0,3401.0
A-e36807-2024-07,A-e36807,2024-07,2024-07-31,expansion,2786.0,6187.0
A-e36807-2024-09,A-e36807,2024-09,2024-09-30,contraction,-1254.0,4933.0
A-e36807-2024-11,A-e36807,2024-11,2024-11-30,expansion,2786.0,7719.0
A-e36807-2024-12,A-e36807,2024-12,2024-12-31,expansion,2988.0,10707.0
A-e3bd71-2023-04,A-e3bd71,2023-04,2023-04-30,new,6169.0,6169.0
A-e3bd71-2024-01,A-e3bd71,2024-01,2024-01-31,expansion,589.0,6758.0
A-e3bd71-2024-02,A-e3bd71,2024-02,2024-02-29,expansion,12338.0,19096.0
A-e3bd71-2024-03,A-e3bd71,2024-03,2024-03-31,expansion,12338.0,31434.0
A-e3bd71-2024-05,A-e3bd71,2024-05,2024-05-31,contraction,-6169.0,25265.0
A-e3bd71-2024-06,A-e3bd71,2024-06,2024-06-30,expansion,2508.0,27773.0
A-e3bd71-2024-10,A-e3bd71,2024-10,2024-10-31,expansion,6169.0,33942.0
A-e3bd71-2024-12,A-e3bd71,2024-12,2024-12-31,expansion,1519.0,35461.0
A-e40f45-2024-05,A-e40f45,2024-05,2024-05-31,new,6848.0,6848.0
A-e40f45-2024-06,A-e40f45,2024-06,2024-06-30,expansion,399.0,7247.0
A-e40f45-2024-08,A-e40f45,2024-08,2024-08-31,expansion,4179.0,11426.0
A-e40f45-2024-11,A-e40f45,2024-11,2024-11-30,expansion,399.0,11825.0
A-e4144b-2024-11,A-e4144b,2024-11,2024-11-30,new,16318.0,16318.0
A-e4144b-2024-12,A-e4144b,2024-12,2024-12-31,expansion,19106.0,35424.0
A-e43bf7-2023-05,A-e43bf7,2023-05,2023-05-31,new,8756.0,8756.0
A-e43bf7-2023-07,A-e43bf7,2023-07,2023-07-31,expansion,13930.0,22686.0
A-e43bf7-2024-01,A-e43bf7,2024-01,2024-01-31,expansion,2156.0,24842.0
A-e43bf7-2024-02,A-e43bf7,2024-02,2024-02-29,expansion,2156.0,26998.0
A-e43bf7-2024-06,A-e43bf7,2024-06,2024-06-30,expansion,2156.0,29154.0
A-e43bf7-2024-07,A-e43bf7,2024-07,2024-07-31,expansion,8756.0,37910.0
A-e43bf7-2024-12,A-e43bf7,2024-12,2024-12-31,expansion,8756.0,46666.0
A-e4bf56-2024-11,A-e4bf56,2024-11,2024-11-30,new,5098.0,5098.0
A-e4bf56-2024-12,A-e4bf56,2024-12,2024-12-31,expansion,13828.0,18926.0
A-e51ec7-2023-11,A-e51ec7,2023-11,2023-11-30,new,4975.0,4975.0
A-e51ec7-2024-04,A-e51ec7,2024-04,2024-04-30,expansion,398.0,5373.0
A-e51ec7-2024-05,A-e51ec7,2024-05,2024-05-31,expansion,196.0,5569.0
A-e51ec7-2024-10,A-e51ec7,2024-10,2024-10-31,expansion,16517.0,22086.0
A-e51ec7-2024-12,A-e51ec7,2024-12,2024-12-31,expansion,1990.0,24076.0
A-e5d6ab-2023-05,A-e5d6ab,2023-05,2023-05-31,new,95.0,95.0
A-e5d6ab-2023-08,A-e5d6ab,2023-08,2023-08-31,expansion,57.0,152.0
A-e5d6ab-2023-10,A-e5d6ab,2023-10,2023-10-31,expansion,4844.0,4996.0
A-e5d6ab-2024-03,A-e5d6ab,2024-03,2024-03-31,expansion,2985.0,7981.0
A-e5d6ab-2024-06,A-e5d6ab,2024-06,2024-06-30,contraction,-494.0,7487.0
A-e5d6ab-2024-07,A-e5d6ab,2024-07,2024-07-31,expansion,3328.0,10815.0
A-e5d6ab-2024-11,A-e5d6ab,2024-11,2024-11-30,expansion,1568.0,12383.0
A-e60f9d-2024-09,A-e60f9d,2024-09,2024-09-30,new,1421.0,1421.0
A-e60f9d-2024-10,A-e60f9d,2024-10,2024-10-31,expansion,18453.0,19874.0
A-e60f9d-2024-11,A-e60f9d,2024-11,2024-11-30,expansion,18128.0,38002.0
A-e60f9d-2024-12,A-e60f9d,2024-12,2024-12-31,expansion,12815.0,50817.0
A-e61e98-2023-11,A-e61e98,2023-11,2023-11-30,new,2744.0,2744.0
A-e61e98-2023-12,A-e61e98,2023-12,2023-12-31,expansion,1960.0,4704.0
A-e61e98-2024-01,A-e61e98,2024-01,2024-01-31,expansion,361.0,5065.0
A-e61e98-2024-05,A-e61e98,2024-05,2024-05-31,expansion,931.0,5996.0
A-e61e98-2024-06,A-e61e98,2024-06,2024-06-30,expansion,361.0,6357.0
A-e61e98-2024-08,A-e61e98,2024-08,2024-08-31,expansion,361.0,6718.0
A-e61e98-2024-09,A-e61e98,2024-09,2024-09-30,expansion,6766.0,13484.0
A-e693b6-2023-08,A-e693b6,2023-08,2023-08-31,new,1045.0,1045.0
A-e693b6-2023-09,A-e693b6,2023-09,2023-09-30,expansion,2695.0,3740.0
A-e693b6-2023-10,A-e693b6,2023-10,2023-10-31,expansion,2695.0,6435.0
A-e693b6-2023-11,A-e693b6,2023-11,2023-11-30,contraction,-2695.0,3740.0
A-e693b6-2024-03,A-e693b6,2024-03,2024-03-31,expansion,10945.0,14685.0
A-e693b6-2024-05,A-e693b6,2024-05,2024-05-31,expansion,3740.0,18425.0
A-e693b6-2024-09,A-e693b6,2024-09,2024-09-30,expansion,2090.0,20515.0
A-e693b6-2024-10,A-e693b6,2024-10,2024-10-31,contraction,-1045.0,19470.0
A-e693b6-2024-11,A-e693b6,2024-11,2024-11-30,expansion,10945.0,30415.0
A-e6afc1-2023-05,A-e6afc1,2023-05,2023-05-31,new,10443.0,10443.0
A-e6afc1-2023-06,A-e6afc1,2023-06,2023-06-30,expansion,969.0,11412.0
A-e6afc1-2023-08,A-e6afc1,2023-08,2023-08-31,expansion,342.0,11754.0
A-e6afc1-2023-11,A-e6afc1,2023-11,2023-11-30,expansion,3332.0,15086.0
A-e6afc1-2024-05,A-e6afc1,2024-05,2024-05-31,expansion,49.0,15135.0
A-e6afc1-2024-07,A-e6afc1,2024-07,2024-07-31,expansion,3184.0,18319.0
A-e6afc1-2024-08,A-e6afc1,2024-08,2024-08-31,expansion,4263.0,22582.0
A-e7a1e2-2024-07,A-e7a1e2,2024-07,2024-07-31,new,2786.0,2786.0
A-e7a1e2-2024-08,A-e7a1e2,2024-08,2024-08-31,expansion,2388.0,5174.0
A-e7a1e2-2024-10,A-e7a1e2,2024-10,2024-10-31,expansion,3253.0,8427.0
A-e7a1e2-2024-11,A-e7a1e2,2024-11,2024-11-30,expansion,2669.0,11096.0
A-e7a1e2-2024-12,A-e7a1e2,2024-12,2024-12-31,expansion,8946.0,20042.0
A-e7beab-2023-10,A-e7beab,2023-10,2023-10-31,new,4179.0,4179.0
A-e7beab-2023-12,A-e7beab,2023-12,2023-12-31,expansion,2189.0,6368.0
A-e7beab-2024-03,A-e7beab,2024-03,2024-03-31,expansion,995.0,7363.0
A-e7beab-2024-06,A-e7beab,2024-06,2024-06-30,contraction,-995.0,6368.0
A-e7beab-2024-07,A-e7beab,2024-07,2024-07-31,expansion,2793.0,9161.0
A-e7beab-2024-09,A-e7beab,2024-09,2024-09-30,contraction,-4179.0,4982.0
A-e7beab-2024-12,A-e7beab,2024-12,2024-12-31,expansion,1176.0,6158.0
A-e83938-2024-02,A-e83938,2024-02,2024-02-29,new,3184.0,3184.0
A-e83938-2024-06,A-e83938,2024-06,2024-06-30,expansion,283.0,3467.0
A-e83938-2024-07,A-e83938,2024-07,2024-07-31,expansion,1617.0,5084.0
A-e83938-2024-11,A-e83938,2024-11,2024-11-30,expansion,1393.0,6477.0
A-e83938-2024-12,A-e83938,2024-12,2024-12-31,expansion,1026.0,7503.0
A-e888d1-2023-05,A-e888d1,2023-05,2023-05-31,new,1026.0,1026.0
A-e888d1-2023-08,A-e888d1,2023-08,2023-08-31,expansion,3184.0,4210.0
A-e888d1-2023-09,A-e888d1,2023-09,2023-09-30,expansion,3184.0,7394.0
A-e888d1-2024-05,A-e888d1,2024-05,2024-05-31,expansion,686.0,8080.0
A-e888d1-2024-06,A-e888d1,2024-06,2024-06-30,contraction,-3184.0,4896.0
A-e888d1-2024-09,A-e888d1,2024-09,2024-09-30,expansion,266.0,5162.0
A-e888d1-2024-10,A-e888d1,2024-10,2024-10-31,expansion,3781.0,8943.0
A-e888d1-2024-11,A-e888d1,2024-11,2024-11-30,expansion,686.0,9629.0
A-e888d1-2024-12,A-e888d1,2024-12,2024-12-31,expansion,833.0,10462.0
A-e89151-2023-11,A-e89151,2023-11,2023-11-30,new,1592.0,1592.0
A-e89151-2024-02,A-e89151,2024-02,2024-02-29,expansion,1592.0,3184.0
A-e89151-2024-03,A-e89151,2024-03,2024-03-31,expansion,4577.0,7761.0
A-e89151-2024-04,A-e89151,2024-04,2024-04-30,expansion,3546.0,11307.0
A-e89151-2024-05,A-e89151,2024-05,2024-05-31,contraction,-1440.0,9867.0
A-e89151-2024-11,A-e89151,2024-11,2024-11-30,expansion,1139.0,11006.0
A-e89151-2024-12,A-e89151,2024-12,2024-12-31,expansion,8756.0,19762.0
A-e98302-2024-01,A-e98302,2024-01,2024-01-31,new,882.0,882.0
A-e98302-2024-02,A-e98302,2024-02,2024-02-29,expansion,6766.0,7648.0
A-e98302-2024-07,A-e98302,2024-07,2024-07-31,expansion,1127.0,8775.0
A-e98302-2024-09,A-e98302,2024-09,2024-09-30,expansion,646.0,9421.0
A-e98302-2024-11,A-e98302,2024-11,2024-11-30,expansion,304.0,9725.0
A-e98302-2024-12,A-e98302,2024-12,2024-12-31,expansion,2842.0,12567.0
A-eafc6e-2023-08,A-eafc6e,2023-08,2023-08-31,new,1323.0,1323.0
A-eafc6e-2023-11,A-eafc6e,2023-11,2023-11-30,expansion,6766.0,8089.0
A-eafc6e-2024-07,A-eafc6e,2024-07,2024-07-31,expansion,1444.0,9533.0
A-eafc6e-2024-08,A-eafc6e,2024-08,2024-08-31,expansion,5373.0,14906.0
A-eafc6e-2024-09,A-eafc6e,2024-09,2024-09-30,expansion,1323.0,16229.0
A-eb1312-2024-09,A-eb1312,2024-09,2024-09-30,new,1225.0,1225.0
A-eb1312-2024-10,A-eb1312,2024-10,2024-10-31,expansion,1824.0,3049.0
A-eb1312-2024-11,A-eb1312,2024-11,2024-11-30,expansion,6675.0,9724.0
A-eb1312-2024-12,A-eb1312,2024-12,2024-12-31,expansion,8423.0,18147.0
A-eb2fdc-2024-02,A-eb2fdc,2024-02,2024-02-29,new,1519.0,1519.0
A-eb2fdc-2024-04,A-eb2fdc,2024-04,2024-04-30,expansion,589.0,2108.0
A-eb2fdc-2024-05,A-eb2fdc,2024-05,2024-05-31,expansion,13306.0,15414.0
A-eb2fdc-2024-06,A-eb2fdc,2024-06,2024-06-30,expansion,589.0,16003.0
A-eb2fdc-2024-07,A-eb2fdc,2024-07,2024-07-31,expansion,6169.0,22172.0
A-eb2fdc-2024-10,A-eb2fdc,2024-10,2024-10-31,contraction,-1617.0,20555.0
A-eb2fdc-2024-11,A-eb2fdc,2024-11,2024-11-30,expansion,9207.0,29762.0
A-eb2fdc-2024-12,A-eb2fdc,2024-12,2024-12-31,expansion,589.0,30351.0
A-eb7c38-2024-04,A-eb7c38,2024-04,2024-04-30,new,2109.0,2109.0
A-eb7c38-2024-05,A-eb7c38,2024-05,2024-05-31,expansion,17910.0,20019.0
A-eb7c38-2024-07,A-eb7c38,2024-07,2024-07-31,expansion,6833.0,26852.0
A-eb7c38-2024-09,A-eb7c38,2024-09,2024-09-30,expansion,2814.0,29666.0
A-eb7c38-2024-10,A-eb7c38,2024-10,2024-10-31,expansion,7060.0,36726.0
A-eb7c38-2024-11,A-eb7c38,2024-11,2024-11-30,contraction,-17224.0,19502.0
A-eb7c38-2024-12,A-eb7c38,2024-12,2024-12-31,expansion,627.0,20129.0
A-eb7fac-2023-12,A-eb7fac,2023-12,2023-12-31,new,588.0,588.0
A-eb7fac-2024-01,A-eb7fac,2024-01,2024-01-31,expansion,343.0,931.0
A-eb7fac-2024-02,A-eb7fac,2024-02,2024-02-29,expansion,27064.0,27995.0
A-eb7fac-2024-03,A-eb7fac,2024-03,2024-03-31,expansion,1393.0,29388.0
A-eb7fac-2024-05,A-eb7fac,2024-05,2024-05-31,expansion,4165.0,33553.0
A-eb7fac-2024-07,A-eb7fac,2024-07,2024-07-31,expansion,2786.0,36339.0
A-eb7fac-2024-09,A-eb7fac,2024-09,2024-09-30,expansion,4920.0,41259.0
A-eb7fac-2024-10,A-eb7fac,2024-10,2024-10-31,expansion,494.0,41753.0
A-ed510f-2023-03,A-ed510f,2023-03,2023-03-31,new,2058.0,2058.0
A-ed510f-2023-07,A-ed510f,2023-07,2023-07-31,expansion,798.0,2856.0
A-ed510f-2023-11,A-ed510f,2023-11,2023-11-30,contraction,-798.0,2058.0
A-ed510f-2023-12,A-ed510f,2023-12,2023-12-31,expansion,8358.0,10416.0
A-ed510f-2024-01,A-ed510f,2024-01,2024-01-31,expansion,2058.0,12474.0
A-ed510f-2024-04,A-ed510f,2024-04,2024-04-30,expansion,16716.0,29190.0
A-ed510f-2024-05,A-ed510f,2024-05,2024-05-31,expansion,2058.0,31248.0
A-ed510f-2024-09,A-ed510f,2024-09,2024-09-30,expansion,2058.0,33306.0
A-ed510f-2024-12,A-ed510f,2024-12,2024-12-31,expansion,2058.0,35364.0
A-ee42db-2023-05,A-ee42db,2023-05,2023-05-31,new,637.0,637.0
A-ee42db-2023-08,A-ee42db,2023-08,2023-08-31,expansion,418.0,1055.0
A-ee42db-2023-10,A-ee42db,2023-10,2023-10-31,expansion,637.0,1692.0
A-ee42db-2023-11,A-ee42db,2023-11,2023-11-30,expansion,627.0,2319.0
A-ee42db-2024-02,A-ee42db,2024-02,2024-02-29,expansion,456.0,2775.0
A-ee42db-2024-06,A-ee42db,2024-06,2024-06-30,expansion,5635.0,8410.0
A-ee42db-2024-08,A-ee42db,2024-08,2024-08-31,expansion,2587.0,10997.0
A-ee42db-2024-12,A-ee42db,2024-12,2024-12-31,expansion,570.0,11567.0
A-ef84cf-2024-05,A-ef84cf,2024-05,2024-05-31,new,6766.0,6766.0
A-ef84cf-2024-06,A-ef84cf,2024-06,2024-06-30,expansion,152.0,6918.0
A-ef84cf-2024-07,A-ef84cf,2024-07,2024-07-31,expansion,437.0,7355.0
A-ef84cf-2024-08,A-ef84cf,2024-08,2024-08-31,expansion,152.0,7507.0
A-ef84cf-2024-09,A-ef84cf,2024-09,2024-09-30,contraction,-152.0,7355.0
A-f03140-2023-12,A-f03140,2023-12,2023-12-31,new,513.0,513.0
A-f03140-2024-02,A-f03140,2024-02,2024-02-29,expansion,1323.0,1836.0
A-f03140-2024-03,A-f03140,2024-03,2024-03-31,expansion,5373.0,7209.0
A-f03140-2024-05,A-f03140,2024-05,2024-05-31,expansion,1885.0,9094.0
A-f03140-2024-07,A-f03140,2024-07,2024-07-31,expansion,6608.0,15702.0
A-f03140-2024-10,A-f03140,2024-10,2024-10-31,expansion,5373.0,21075.0
A-f17767-2023-02,A-f17767,2023-02,2023-02-28,new,686.0,686.0
A-f17767-2023-03,A-f17767,2023-03,2023-03-31,expansion,1194.0,1880.0
A-f17767-2023-05,A-f17767,2023-05,2023-05-31,expansion,38.0,1918.0
A-f17767-2023-07,A-f17767,2023-07,2023-07-31,expansion,441.0,2359.0
A-f17767-2023-09,A-f17767,2023-09,2023-09-30,expansion,588.0,2947.0
A-f17767-2023-11,A-f17767,2023-11,2023-11-30,expansion,1165.0,4112.0
A-f17767-2023-12,A-f17767,2023-12,2023-12-31,expansion,7761.0,11873.0
A-f17767-2024-01,A-f17767,2024-01,2024-01-31,expansion,539.0,12412.0
A-f17767-2024-02,A-f17767,2024-02,2024-02-29,expansion,539.0,12951.0
A-f17767-2024-03,A-f17767,2024-03,2024-03-31,expansion,441.0,13392.0
A-f17767-2024-08,A-f17767,2024-08,2024-08-31,expansion,787.0,14179.0
A-f17767-2024-12,A-f17767,2024-12,2024-12-31,expansion,735.0,14914.0
A-f19409-2023-04,A-f19409,2023-04,2023-04-30,new,2156.0,2156.0
A-f19409-2023-08,A-f19409,2023-08,2023-08-31,expansion,4577.0,6733.0
A-f19409-2023-09,A-f19409,2023-09,2023-09-30,expansion,1666.0,8399.0
A-f19409-2024-04,A-f19409,2024-04,2024-04-30,expansion,9087.0,17486.0
A-f19409-2024-08,A-f19409,2024-08,2024-08-31,expansion,4577.0,22063.0
A-f19409-2024-09,A-f19409,2024-09,2024-09-30,expansion,5704.0,27767.0
A-f19409-2024-10,A-f19409,2024-10,2024-10-31,expansion,5704.0,33471.0
A-f19409-2024-11,A-f19409,2024-11,2024-11-30,contraction,-4577.0,28894.0
A-f19409-2024-12,A-f19409,2024-12,2024-12-31,expansion,665.0,29559.0
A-f19b24-2024-03,A-f19b24,2024-03,2024-03-31,new,1421.0,1421.0
A-f19b24-2024-08,A-f19b24,2024-08,2024-08-31,expansion,551.0,1972.0
A-f19b24-2024-12,A-f19b24,2024-12,2024-12-31,expansion,551.0,2523.0
A-f1f639-2023-07,A-f1f639,2023-07,2023-07-31,new,95.0,95.0
A-f1f639-2023-08,A-f1f639,2023-08,2023-08-31,expansion,995.0,1090.0
A-f1f639-2024-01,A-f1f639,2024-01,2024-01-31,expansion,38.0,1128.0
A-f1f639-2024-09,A-f1f639,2024-09,2024-09-30,expansion,1791.0,2919.0
A-f25509-2024-05,A-f25509,2024-05,2024-05-31,new,6368.0,6368.0
A-f25509-2024-07,A-f25509,2024-07,2024-07-31,expansion,6368.0,12736.0
A-f25509-2024-10,A-f25509,2024-10,2024-10-31,expansion,2303.0,15039.0
A-f25509-2024-12,A-f25509,2024-12,2024-12-31,expansion,1083.0,16122.0
A-f3ff05-2024-08,A-f3ff05,2024-08,2024-08-31,new,1127.0,1127.0
A-f3ff05-2024-09,A-f3ff05,2024-09,2024-09-30,expansion,7846.0,8973.0
A-f3ff05-2024-10,A-f3ff05,2024-10,2024-10-31,expansion,9590.0,18563.0
A-f3ff05-2024-11,A-f3ff05,2024-11,2024-11-30,expansion,294.0,18857.0
A-f3ff05-2024-12,A-f3ff05,2024-12,2024-12-31,expansion,570.0,19427.0
A-f44180-2023-03,A-f44180,2023-03,2023-03-31,new,1791.0,1791.0
A-f44180-2023-04,A-f44180,2023-04,2023-04-30,expansion,2786.0,4577.0
A-f44180-2023-05,A-f44180,2023-05,2023-05-31,expansion,17711.0,22288.0
A-f44180-2023-08,A-f44180,2023-08,2023-08-31,expansion,1791.0,24079.0
A-f44180-2023-10,A-f44180,2023-10,2023-10-31,expansion,1791.0,25870.0
A-f44180-2023-12,A-f44180,2023-12,2023-12-31,expansion,1791.0,27661.0
A-f44180-2024-01,A-f44180,2024-01,2024-01-31,contraction,-17711.0,9950.0
A-f44180-2024-06,A-f44180,2024-06,2024-06-30,expansion,1127.0,11077.0
A-f44180-2024-11,A-f44180,2024-11,2024-11-30,contraction,-1791.0,9286.0
A-f446b6-2023-05,A-f446b6,2023-05,2023-05-31,new,570.0,570.0
A-f446b6-2023-09,A-f446b6,2023-09,2023-09-30,expansion,228.0,798.0
A-f446b6-2024-01,A-f446b6,2024-01,2024-01-31,expansion,3582.0,4380.0
A-f446b6-2024-02,A-f446b6,2024-02,2024-02-29,expansion,1393.0,5773.0
A-f446b6-2024-04,A-f446b6,2024-04,2024-04-30,expansion,2692.0,8465.0
A-f446b6-2024-07,A-f446b6,2024-07,2024-07-31,expansion,2832.0,11297.0
A-f446b6-2024-09,A-f446b6,2024-09,2024-09-30,expansion,95.0,11392.0
A-f446b6-2024-11,A-f446b6,2024-11,2024-11-30,contraction,-2587.0,8805.0
A-f45426-2024-08,A-f45426,2024-08,2024-08-31,new,380.0,380.0
A-f45426-2024-09,A-f45426,2024-09,2024-09-30,expansion,6310.0,6690.0
A-f45426-2024-10,A-f45426,2024-10,2024-10-31,contraction,-1620.0,5070.0
A-f45426-2024-11,A-f45426,2024-11,2024-11-30,expansion,833.0,5903.0
A-f45426-2024-12,A-f45426,2024-12,2024-12-31,expansion,9056.0,14959.0
A-f51f16-2024-02,A-f51f16,2024-02,2024-02-29,new,532.0,532.0
A-f51f16-2024-03,A-f51f16,2024-03,2024-03-31,expansion,4930.0,5462.0
A-f51f16-2024-04,A-f51f16,2024-04,2024-04-30,expansion,49.0,5511.0
A-f51f16-2024-05,A-f51f16,2024-05,2024-05-31,expansion,7761.0,13272.0
A-f51f16-2024-08,A-f51f16,2024-08,2024-08-31,expansion,38.0,13310.0
A-f51f16-2024-09,A-f51f16,2024-09,2024-09-30,contraction,-49.0,13261.0
A-f5641b-2024-04,A-f5641b,2024-04,2024-04-30,new,6169.0,6169.0
A-f5641b-2024-05,A-f5641b,2024-05,2024-05-31,expansion,6169.0,12338.0
A-f5641b-2024-07,A-f5641b,2024-07,2024-07-31,expansion,1519.0,13857.0
A-f5641b-2024-10,A-f5641b,2024-10,2024-10-31,expansion,8031.0,21888.0
A-f5641b-2024-11,A-f5641b,2024-11,2024-11-30,expansion,589.0,22477.0
A-f5641b-2024-12,A-f5641b,2024-12,2024-12-31,expansion,10474.0,32951.0
A-f6b2fb-2024-05,A-f6b2fb,2024-05,2024-05-31,new,1127.0,1127.0
A-f6b2fb-2024-06,A-f6b2fb,2024-06,2024-06-30,expansion,4577.0,5704.0
A-f6b2fb-2024-07,A-f6b2fb,2024-07,2024-07-31,expansion,1127.0,6831.0
A-f6b2fb-2024-08,A-f6b2fb,2024-08,2024-08-31,expansion,14964.0,21795.0
A-f6b2fb-2024-10,A-f6b2fb,2024-10,2024-10-31,expansion,1127.0,22922.0
A-f6b2fb-2024-11,A-f6b2fb,2024-11,2024-11-30,expansion,437.0,23359.0
A-f92792-2024-07,A-f92792,2024-07,2024-07-31,new,1274.0,1274.0
A-f92792-2024-08,A-f92792,2024-08,2024-08-31,expansion,7250.0,8524.0
A-f92792-2024-09,A-f92792,2024-09,2024-09-30,expansion,8738.0,17262.0
A-f92792-2024-10,A-f92792,2024-10,2024-10-31,expansion,735.0,17997.0
A-f92792-2024-11,A-f92792,2024-11,2024-11-30,expansion,57.0,18054.0
A-f92792-2024-12,A-f92792,2024-12,2024-12-31,expansion,753.0,18807.0
A-f97b9a-2023-12,A-f97b9a,2023-12,2023-12-31,new,3781.0,3781.0
A-f97b9a-2024-04,A-f97b9a,2024-04,2024-04-30,expansion,5970.0,9751.0
A-f97b9a-2024-06,A-f97b9a,2024-06,2024-06-30,expansion,10348.0,20099.0
A-f97b9a-2024-07,A-f97b9a,2024-07,2024-07-31,expansion,304.0,20403.0
A-f97b9a-2024-11,A-f97b9a,2024-11,2024-11-30,expansion,2646.0,23049.0
A-f97b9a-2024-12,A-f97b9a,2024-12,2024-12-31,expansion,784.0,23833.0
A-f9cc74-2024-10,A-f9cc74,2024-10,2024-10-31,new,13410.0,13410.0
A-f9cc74-2024-11,A-f9cc74,2024-11,2024-11-30,expansion,2147.0,15557.0
A-f9cc74-2024-12,A-f9cc74,2024-12,2024-12-31,contraction,-1007.0,14550.0
A-fa2041-2024-06,A-fa2041,2024-06,2024-06-30,new,2548.0,2548.0
A-fa2041-2024-07,A-fa2041,2024-07,2024-07-31,expansion,6454.0,9002.0
A-fa2041-2024-08,A-fa2041,2024-08,2024-08-31,expansion,1764.0,10766.0
A-fa2041-2024-10,A-fa2041,2024-10,2024-10-31,expansion,10149.0,20915.0
A-fa3095-2023-12,A-fa3095,2023-12,2023-12-31,new,31290.0,31290.0
A-fa3095-2024-05,A-fa3095,2024-05,2024-05-31,expansion,1330.0,32620.0
A-fa3095-2024-06,A-fa3095,2024-06,2024-06-30,expansion,15260.0,47880.0
A-fa3095-2024-07,A-fa3095,2024-07,2024-07-31,expansion,13930.0,61810.0
A-fa3095-2024-12,A-fa3095,2024-12,2024-12-31,expansion,7420.0,69230.0
A-faa28c-2024-02,A-faa28c,2024-02,2024-02-29,new,15089.0,15089.0
A-faa28c-2024-06,A-faa28c,2024-06,2024-06-30,expansion,10464.0,25553.0
A-faa28c-2024-07,A-faa28c,2024-07,2024-07-31,expansion,912.0,26465.0
A-faa28c-2024-08,A-faa28c,2024-08,2024-08-31,expansion,9552.0,36017.0
A-faa28c-2024-09,A-faa28c,2024-09,2024-09-30,expansion,10483.0,46500.0
A-faa28c-2024-12,A-faa28c,2024-12,2024-12-31,expansion,2352.0,48852.0
A-fabe19-2024-11,A-fabe19,2024-11,2024-11-30,new,7164.0,7164.0
A-fabe19-2024-12,A-fabe19,2024-12,2024-12-31,expansion,13333.0,20497.0
A-fb186e-2024-12,A-fb186e,2024-12,2024-12-31,new,5771.0,5771.0
A-fce879-2024-09,A-fce879,2024-09,2024-09-30,new,627.0,627.0
